uid,strict_status,priority,make,model_as_supplied,asset_title,year_evidence,generation_evidence,visual_trim_evidence,body_style_evidence,faces,likes,metadata_score,duplicate_count,duplicate_rank,creator,licence_recorded,licence_status,commercial_gate,source_page,download_api_endpoint,source_origin,source_uid_valid,visual_qc,glass_qc,interior_qc,pbr_qc,scale_qc,live_link_check,final_publish,decision_reason
06c6e42e5c804f7ca7d25ad4f5bf2b2b,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi Outlander,Mitsubishi outlander 2006,2006,,,Hatchback/Car,1684656,1,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/06c6e42e5c804f7ca7d25ad4f5bf2b2b,https://sketchfab.com/models/06c6e42e5c804f7ca7d25ad4f5bf2b2b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
d20cf86913754f7f900948778278057a,PRIORITY A,First QC queue,Mitsubishi,Mitsubishi Outlander,Mitsubishi Outlander 2016,2016,,,Hatchback/Car,2162330,7,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/d20cf86913754f7f900948778278057a,https://sketchfab.com/models/d20cf86913754f7f900948778278057a/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
bc2dabd5a1454c9f967bdf680102352c,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi Outlander,Mitsubishi Outlander 2022,2022,,,Hatchback/Car,439380,13,75,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/bc2dabd5a1454c9f967bdf680102352c,https://sketchfab.com/models/bc2dabd5a1454c9f967bdf680102352c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
a63292418bdb4e819ed56e201c53b920,PRIORITY A,First QC queue,Nissan,Juke,Nissan Juke 2011,2011,,,Hatchback/Car,1093383,18,82,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/a63292418bdb4e819ed56e201c53b920,https://sketchfab.com/models/a63292418bdb4e819ed56e201c53b920/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
c920be4123354359b7c914d8e6669d22,PRIORITY A,First QC queue,Nissan,Juke,Nissan Juke 2020,2020,,,Hatchback/Car,1507186,6,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/c920be4123354359b7c914d8e6669d22,https://sketchfab.com/models/c920be4123354359b7c914d8e6669d22/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
377369b51ded49fda2cb02fd66186d23,PRIORITY B,Manual metadata/visual review,Nissan,Leaf,Nissan Leaf,,,,Hatchback/Car,693518,9,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/377369b51ded49fda2cb02fd66186d23,https://sketchfab.com/models/377369b51ded49fda2cb02fd66186d23/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
6131381c8dd44adabec41e25e2e44842,PRIORITY A,First QC queue,Nissan,Leaf,exmods_nissan_leaf_2022,2022,,,Hatchback/Car,1449615,7,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/6131381c8dd44adabec41e25e2e44842,https://sketchfab.com/models/6131381c8dd44adabec41e25e2e44842/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
dc43dc90417f4a34911445d48bf89da5,PRIORITY B,Manual metadata/visual review,Nissan,Leaf,2023 Nissan Leaf SV Plus,2023,,,Hatchback/Car,104055,76,71,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/dc43dc90417f4a34911445d48bf89da5,https://sketchfab.com/models/dc43dc90417f4a34911445d48bf89da5/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
4920e8c5856848afb577d8a022fe5980,PRIORITY B,Manual metadata/visual review,Nissan,Micra,Nissan Micra,,,,Hatchback/Car,243857,99,72,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/4920e8c5856848afb577d8a022fe5980,https://sketchfab.com/models/4920e8c5856848afb577d8a022fe5980/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
6e165390c52b4e32a054180a67e0b2e6,PRIORITY B,Manual metadata/visual review,Nissan,Micra,1982 Nissan Micra,1982,,,Hatchback/Car,897822,51,79,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/6e165390c52b4e32a054180a67e0b2e6,https://sketchfab.com/models/6e165390c52b4e32a054180a67e0b2e6/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
a646c835325a4a0faf27fced42d10e2b,PRIORITY B,Manual metadata/visual review,Nissan,Micra,Nissan Micra (K10) 1982,1982,K10,,Hatchback/Car,898110,25,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/a646c835325a4a0faf27fced42d10e2b,https://sketchfab.com/models/a646c835325a4a0faf27fced42d10e2b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
44e16c3ad2c14349b1596f3b1c6e4b37,PRIORITY B,Manual metadata/visual review,Nissan,Navara,Nissan Navara 2017,2017,,,Pickup,311268,34,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/44e16c3ad2c14349b1596f3b1c6e4b37,https://sketchfab.com/models/44e16c3ad2c14349b1596f3b1c6e4b37/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
62cb9919523947caa4cdef27da902d04,PRIORITY B,Manual metadata/visual review,Nissan,Nissan Juke,Nissan Juke,,,,Hatchback/Car,355400,49,75,1,1,mamont nikita,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/62cb9919523947caa4cdef27da902d04,https://sketchfab.com/models/62cb9919523947caa4cdef27da902d04/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
de76d5100906451bb09eed0011e900c2,PRIORITY B,Manual metadata/visual review,Nissan,Nissan Juke,nissan juke,,,,Hatchback/Car,1540697,3,75,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/de76d5100906451bb09eed0011e900c2,https://sketchfab.com/models/de76d5100906451bb09eed0011e900c2/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
106e353be6f947a89a13c2b9f6e792a9,PRIORITY A,First QC queue,Nissan,Nissan Juke,2022 Nissan Juke,2022,,,Hatchback/Car,706638,15,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/106e353be6f947a89a13c2b9f6e792a9,https://sketchfab.com/models/106e353be6f947a89a13c2b9f6e792a9/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
27160fcef85548a580353a9178a6b6f1,PRIORITY B,Manual metadata/visual review,Nissan,Nissan Leaf,Nissan Leaf MK1 ZE0 2010-2017,2010–2017,"Mk1, ZE0",,Hatchback/Car,118200,6,68,1,1,Merc_TV,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/27160fcef85548a580353a9178a6b6f1,https://sketchfab.com/models/27160fcef85548a580353a9178a6b6f1/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
424e21ec6667481eb86a7faf59061843,PRIORITY A,First QC queue,Nissan,Nissan Leaf,Nissan Leaf 2018,2018,,,Hatchback/Car,354500,18,80,1,1,yokada000,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/424e21ec6667481eb86a7faf59061843,https://sketchfab.com/models/424e21ec6667481eb86a7faf59061843/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
1f276cfbcddd4fa09a962c9926ba8292,PRIORITY B,Manual metadata/visual review,Nissan,Nissan Micra,Nissan Micra March,,,,Hatchback/Car,841794,7,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/1f276cfbcddd4fa09a962c9926ba8292,https://sketchfab.com/models/1f276cfbcddd4fa09a962c9926ba8292/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
c04f1291e3ef41c19d4cecd0249eb4d9,PRIORITY B,Manual metadata/visual review,Nissan,Nissan Micra,Nissan micra k10 super s,,K10,,Hatchback/Car,782361,4,75,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/c04f1291e3ef41c19d4cecd0249eb4d9,https://sketchfab.com/models/c04f1291e3ef41c19d4cecd0249eb4d9/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
06775c9afe5a42e5827e96db5d0e07f4,PRIORITY B,Manual metadata/visual review,Nissan,Nissan Micra,Nissan Micra,,,,Hatchback/Car,150000,32,68,1,1,Ahmet Sekerci,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/06775c9afe5a42e5827e96db5d0e07f4,https://sketchfab.com/models/06775c9afe5a42e5827e96db5d0e07f4/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
d59c474d37894f75bd74a7487215cce7,PRIORITY B,Manual metadata/visual review,Nissan,Nissan Micra,Nissan Micra K13 2010-2018,2010–2018,K13,,Hatchback/Car,120500,6,68,1,1,Merc_TV,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/d59c474d37894f75bd74a7487215cce7,https://sketchfab.com/models/d59c474d37894f75bd74a7487215cce7/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
66aa00a8fd2c44498d1541c399df3673,PRIORITY B,Manual metadata/visual review,Nissan,Nissan Micra,Nissan Micra,2017,,,Hatchback/Car,87100,56,49,1,1,Nissan France,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/66aa00a8fd2c44498d1541c399df3673,https://sketchfab.com/models/66aa00a8fd2c44498d1541c399df3673/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
2a877fdf866b4dbb8b0aa4dd9ef2319d,PRIORITY A,First QC queue,Nissan,Nissan Navara,Nissan Navara 2021 Calibre E,2021,,,Pickup,612990,188,90,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/2a877fdf866b4dbb8b0aa4dd9ef2319d,https://sketchfab.com/models/2a877fdf866b4dbb8b0aa4dd9ef2319d/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
b573901c677843b5b6f99ed0db672fae,PRIORITY A,First QC queue,Nissan,Nissan Navara,Nissan_navara_2021_calibre_e_remix,2021,,,Pickup,612955,1,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/b573901c677843b5b6f99ed0db672fae,https://sketchfab.com/models/b573901c677843b5b6f99ed0db672fae/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
50af2d41e8124857bbe68d168855e4a6,PRIORITY A,First QC queue,Nissan,Nissan Navara,Nissan Navara 2022,2022,,,Pickup,612955,16,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/50af2d41e8124857bbe68d168855e4a6,https://sketchfab.com/models/50af2d41e8124857bbe68d168855e4a6/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
82f0869f92094f7188414f8d1d47f97c,PRIORITY B,Manual metadata/visual review,Nissan,Nissan Qashqai,Nissan Qashqai,,,,Hatchback/Car,161100,1,62,1,1,ColstonJones,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/82f0869f92094f7188414f8d1d47f97c,https://sketchfab.com/models/82f0869f92094f7188414f8d1d47f97c/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
3c7f36f8e67d43b7b26e901880806503,PRIORITY B,Manual metadata/visual review,Nissan,Nissan Qashqai,2022 Nissan Qashqai,2022,,,Hatchback/Car,451700,10,79,1,1,tonielpro520,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/3c7f36f8e67d43b7b26e901880806503,https://sketchfab.com/models/3c7f36f8e67d43b7b26e901880806503/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
18af87c9490e4acb80a46b70ca8d86ed,PRIORITY A,First QC queue,Nissan,Nissan Versa Sedan 1.6,2015 Nissan Versa Sedan 1.6,2015,,,Saloon,840747,103,89,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/18af87c9490e4acb80a46b70ca8d86ed,https://sketchfab.com/models/18af87c9490e4acb80a46b70ca8d86ed/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
d984c799f3c44f19a04ba30afb7b28e0,PRIORITY A,First QC queue,Nissan,NV200,Nissan NV200 2010,2010,,,Van,971586,11,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/d984c799f3c44f19a04ba30afb7b28e0,https://sketchfab.com/models/d984c799f3c44f19a04ba30afb7b28e0/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
d26880a3c5464b87b7a5a67323775947,PRIORITY A,First QC queue,Nissan,Qashqai,Nissan Qashqai 2010,2010,,,Hatchback/Car,1387180,25,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/d26880a3c5464b87b7a5a67323775947,https://sketchfab.com/models/d26880a3c5464b87b7a5a67323775947/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
